idCom,privatesIds,publicsIds,date
161949,[60],[61],2010-11-04
161956,[60],[33],2010-11-03
101551,[147],[5],2009-03-05
105376,[39],[9],2009-04-30
106876,[1],[9],2009-04-08
395338,[156],[14],2017-02-28
111754,[157],"[32, 36, 32]",2009-06-16
111757,[157],"[4, 9, 9]",2009-06-17
147175,[157],[9],2010-04-07
147176,[157],"[4, 4]",2010-04-13
147177,[157],[9],2010-04-13
153425,[158],"[61, 61]",2010-07-08
164026,[158],"[14, 14]",2010-12-07
164030,[158],[14],2010-12-07
164031,[158],[14],2010-12-07
164032,[158],[14],2010-12-07
273593,[158],[9],2013-04-03
372709,[158],[2],2016-02-19
372715,[158],[4],2016-02-19
391469,[158],"[28, 14, 28, 14, 28, 4, 4, 4, 14]",2016-11-01
391485,[158],"[14, 4, 14, 4, 28, 4, 28, 14, 28]",2016-11-02
432936,[158],"[2, 2]",2018-07-17
432937,[158],[18],2018-07-17
432946,[158],[2],2018-08-10
433733,[158],"[98, 29]",2018-08-27
434246,[158],"[111, 14]",2018-09-06
439101,[158],[33],2018-10-24
439104,[158],[33],2018-10-24
439120,[158],[33],2018-10-24
439124,[158],"[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]",2018-10-24
439129,[158],"[33, 33, 33, 33, 33]",2018-10-24
439132,[158],"[18, 159, 159]",2018-10-29
453049,[160],[11],2019-04-24
440529,[158],"[33, 33]",2018-11-05
440530,[158],"[33, 33]",2018-11-05
440531,[158],[33],2018-11-05
440532,[158],"[32, 2, 4, 2, 32]",2018-11-05
440533,[158],"[33, 33]",2018-11-06
440534,[158],[33],2018-11-06
440535,[158],[33],2018-11-06
465735,[37],"[18, 18, 18]",2020-02-18
465736,[37],"[23, 23]",2020-02-18
465929,[37],"[2, 2]",2020-02-18
118754,[71],[9],2009-08-12
371870,[161],"[2, 2]",2016-03-01
383045,[161],"[4, 4]",2016-08-29
383046,[161],"[2, 2, 2]",2016-08-30
387012,[161],[2],2016-11-02
399275,[161],[32],2017-04-10
399277,[161],"[14, 14, 14]",2017-04-10
399279,[161],"[2, 2, 2]",2017-04-10
399282,[161],[4],2017-04-10
399283,[161],[2],2017-04-11
399284,[161],[11],2017-04-12
399285,[161],[4],2017-04-12
399700,[161],"[41, 2, 2, 2]",2017-04-27
399701,[161],"[2, 2, 2]",2017-04-27
410654,[161],[6],2017-10-18
410655,[161],"[11, 11]",2017-10-18
410656,[161],[4],2017-10-19
410657,[161],[11],2017-10-19
410658,[161],[2],2017-10-19
410678,[161],"[2, 2, 2]",2017-10-19
417379,[161],"[4, 4, 4]",2017-12-19
418572,[161],"[4, 4]",2018-01-23
427737,[161],[2],2018-05-29
427738,[161],[4],2018-05-29
441179,[161],[14],2018-11-08
441184,[161],"[4, 4]",2018-11-06
441185,[161],"[14, 14]",2018-11-06
444412,[161],"[2, 2]",2019-01-22
453029,[161],[2],2019-05-14
379321,[161],"[2, 2, 2, 2]",2016-05-18
379327,[161],"[2, 2]",2016-05-19
119735,[162],[9],2009-05-12
121634,[129],[9],2009-08-21
121635,[129],[9],2009-08-21
124417,[136],[36],2009-09-09
222693,[153],[46],2012-04-16
226069,[153],[46],2012-05-15
240292,[153],[46],2012-09-25
308638,[153],[46],2013-11-12
308651,[153],[46],2013-11-19
312311,[153],[46],2013-12-03
125494,[163],"[9, 9]",2009-10-16
129376,[115],[9],2009-10-21
145901,[115],[9],2010-03-22
130254,[89],[8],2009-10-19
132885,[162],[9],2009-11-26
397741,[161],[4],2017-03-02
397742,[161],"[2, 2]",2017-03-14
399238,[161],"[14, 14, 14, 14, 14]",2017-04-10
399242,[161],"[2, 2]",2017-04-11
416250,[164],[4],2017-11-07
416584,[164],[14],2017-11-07
418027,[164],[2],2017-12-12
423206,[164],[2],2018-03-02
423218,[164],[2],2018-03-28
426679,[164],[2],2018-04-11
426784,[164],"[2, 2]",2018-04-25
426789,[164],[4],2018-04-12
429072,[164],[4],2018-05-11
429077,[164],[18],2018-05-18
429121,[164],"[2, 2]",2018-05-30
429164,[164],"[29, 4, 36]",2018-05-30
430382,[164],"[2, 2]",2018-06-26
432882,[164],"[2, 2]",2018-07-26
432883,[164],"[2, 2]",2018-07-31
435193,[164],"[2, 4]",2018-09-25
435203,[164],"[4, 4, 4]",2018-09-25
435310,[164],[2],2018-09-20
439370,[164],"[2, 4]",2018-10-10
439409,[164],"[2, 18, 18, 18]",2018-10-26
439427,[164],"[2, 2]",2018-10-09
439434,[164],"[2, 4, 2, 4, 2, 4, 4, 4]",2018-10-10
439443,[164],"[2, 2]",2018-10-10
439471,[164],"[4, 4]",2018-10-26
442366,[164],"[2, 18, 4, 2, 2, 29, 4, 18]",2018-11-01
442376,[164],[2],2018-11-06
442378,[164],[18],2018-11-14
443903,[164],"[33, 33]",2018-12-12
448190,[164],"[33, 33, 33, 33]",2019-02-01
459365,[164],"[4, 4]",2019-08-29
466970,[164],[18],2020-02-03
466974,[164],[4],2020-02-13
400214,[165],[2],2017-04-27
444964,[76],"[4, 4]",2019-01-25
408523,[57],[14],2017-09-25
454936,[166],"[14, 14]",2019-05-16
457901,[166],[32],2019-06-21
457902,[166],[2],2019-07-05
457903,[166],"[4, 4]",2019-07-05
366242,[166],[2],2015-12-18
389614,[166],[2],2016-11-28
459524,[16],[14],2019-09-09
456885,[19],[14],2019-06-12
439362,[105],[14],2018-10-02
188186,[167],[9],2011-09-26
188187,[167],[4],2011-09-26
188188,[167],[14],2011-09-27
153357,[157],[9],2010-04-13
159251,[95],[9],2010-10-07
175164,[95],"[9, 9]",2011-06-09
185687,[95],[9],2011-07-05
188845,[95],[9],2011-09-08
200148,[95],[9],2011-11-24
202568,[95],[9],2011-12-13
205908,[95],[9],2011-11-14
205909,[95],[9],2011-10-06
207388,[95],[9],2012-01-13
212210,[95],[9],2012-02-07
212212,[95],[9],2012-02-14
212214,[95],[9],2012-02-28
213967,[95],[9],2011-09-16
218409,[95],[9],2012-03-02
218412,[95],[9],2012-03-09
218415,[95],[9],2012-03-22
222449,[95],[9],2012-04-23
222450,[95],[9],2012-04-24
222451,[95],[9],2012-04-25
227709,[95],[9],2012-05-11
227710,[95],[9],2012-05-25
232909,[95],[9],2012-07-06
232911,[95],[9],2012-07-23
232929,[95],"[9, 9, 9]",2012-07-19
237810,[95],[9],2012-08-23
241138,[95],[9],2012-09-20
245990,[95],[9],2012-10-16
263709,[95],[9],2013-02-21
267109,[95],[4],2013-03-08
267110,[95],[9],2013-03-08
267111,[95],"[9, 9, 9, 9]",2013-03-14
267112,[95],[9],2013-03-01
267113,[95],[9],2013-03-05
267114,[95],[9],2013-03-06
267115,[95],[9],2013-03-26
273442,[95],[9],2013-04-04
277750,[95],[9],2013-05-30
283689,[95],[9],2013-06-24
289991,[95],"[9, 9]",2013-08-08
289992,[95],[9],2013-08-22
294650,[95],[9],2013-09-23
310121,[95],[9],2013-11-04
315692,[95],[9],2014-01-31
324788,[95],[9],2014-04-11
327880,[95],[9],2014-05-14
327881,[95],[9],2014-05-27
333594,[95],[9],2014-08-07
375975,[95],[2],2016-04-21
403588,[95],[2],2017-05-18
407394,[95],"[2, 2, 2, 2, 2, 2]",2017-08-31
423941,[95],[32],2018-03-12
425529,[95],[2],2018-04-25
425531,[95],[18],2018-04-05
425532,[95],"[18, 18]",2018-04-05
425533,[95],[32],2018-04-11
425534,[95],[28],2018-04-10
425535,[95],[6],2018-04-11
428526,[95],[14],2018-05-11
430562,[95],[2],2018-06-26
433461,[95],[6],2018-08-15
441328,[95],[14],2018-11-01
441330,[95],[2],2018-11-16
441332,[95],[14],2018-11-30
446962,[95],[2],2019-02-08
446965,[95],[18],2019-02-20
446969,[95],"[4, 4]",2019-02-28
446970,[95],[4],2019-02-06
446971,[95],[2],2019-02-13
449165,[95],"[2, 2]",2019-03-01
449167,[95],[30],2019-03-13
449168,[95],"[2, 2]",2019-03-13
449169,[95],"[6, 6]",2019-03-08
449170,[95],[32],2019-03-13
449171,[95],[14],2019-03-18
449192,[95],[14],2019-03-20
449193,[95],[2],2019-03-22
449195,[95],[32],2019-03-27
449199,[95],[69],2019-03-20
452011,[95],"[2, 4]",2019-04-03
452012,[95],[14],2019-04-04
456998,[95],[14],2019-06-11
456999,[95],[14],2019-06-18
464265,[95],[4],2020-01-21
464266,[95],[4],2020-01-27
341147,[168],[46],2014-11-17
341152,[168],[46],2014-11-18
341156,[168],[46],2014-11-19
218587,[115],[9],2012-03-01
218588,[115],[9],2012-03-22
264393,[49],[14],2013-03-05
264395,[49],[14],2013-03-05
264400,[49],[14],2013-03-05
264401,[49],[14],2013-03-05
300669,[49],[14],2013-10-29
300670,[49],[14],2013-10-29
300689,[49],"[9, 9]",2013-10-30
300690,[49],[14],2013-10-30
300691,[49],[14],2013-10-31
311352,[49],[14],2013-12-17
314129,[49],[84],2014-01-21
367507,[49],[28],2016-01-20
444432,[49],[14],2019-01-31
445902,[49],"[28, 28, 28]",2019-02-19
445903,[49],[14],2019-02-20
446282,[49],[14],2019-02-27
453836,[49],[14],2019-05-28
454064,[49],[14],2019-06-03
456538,[49],[14],2019-06-19
457786,[49],[14],2019-07-15
463836,[49],"[14, 14]",2020-01-30
451348,[156],[4],2019-04-08
451354,[156],[46],2019-04-08
451356,[156],[14],2019-04-09
451357,[156],[14],2019-04-09
451358,[156],[14],2019-04-09
451359,[156],[14],2019-04-09
150742,[169],[9],2010-04-06
160088,[170],[14],2010-09-16
160662,[170],[14],2010-11-16
160663,[170],[14],2010-11-16
165987,[170],[14],2011-02-08
165988,[170],[14],2011-02-08
165993,[170],[14],2011-02-11
187105,[170],[14],2011-09-01
187106,[170],[14],2011-09-09
195847,[170],[14],2011-08-09
195848,[170],[14],2011-07-22
195849,[170],[14],2011-08-19
195850,[170],[14],2011-09-09
245434,[170],[14],2012-11-01
245441,[170],[14],2012-11-01
245450,[170],[14],2012-11-07
245452,[170],[14],2012-11-08
249489,[170],[14],2012-11-07
249492,[170],[14],2012-12-07
272153,[170],"[14, 14, 14]",2013-04-17
272154,[170],"[14, 14, 14, 14]",2013-05-02
382064,[170],"[4, 4, 4]",2016-05-17
382066,[170],[2],2016-06-10
384246,[170],[2],2016-09-08
384249,[170],[2],2016-09-13
384250,[170],[2],2016-09-20
384251,[170],"[4, 4]",2016-09-22
386906,[170],"[2, 2]",2016-10-28
386914,[170],[2],2016-10-04
388930,[170],[2],2016-11-22
389529,[170],[2],2016-11-09
389530,[170],"[2, 2]",2016-12-02
389623,[170],"[2, 2]",2016-11-15
392225,[170],"[2, 2]",2016-12-09
393475,[170],[18],2017-01-31
395377,[170],[8],2017-02-06
395382,[170],"[2, 2, 2]",2017-02-24
395389,[170],[14],2017-02-06
395390,[170],[14],2017-02-06
395392,[170],[14],2017-02-06
399880,[170],"[2, 2]",2017-04-03
399888,[170],"[2, 2]",2017-04-07
399889,[170],[46],2017-04-18
402205,[170],"[2, 2]",2017-05-17
404550,[170],[32],2017-06-06
404551,[170],[6],2017-06-08
404552,[170],[32],2017-06-14
407868,[170],[46],2017-08-02
407869,[170],"[6, 6]",2017-08-02
409002,[170],"[4, 4]",2017-09-21
409014,[170],[2],2017-09-26
412842,[170],[32],2017-10-16
412851,[170],[46],2017-10-25
415425,[170],[32],2017-11-06
415426,[170],[32],2017-11-30
418191,[170],[2],2017-12-20
421013,[170],[6],2018-02-06
421014,[170],[32],2018-02-18
421016,[170],[2],2018-02-20
421019,[170],[14],2018-02-28
423149,[170],[14],2018-03-27
423150,[170],[14],2018-03-27
425110,[170],"[18, 35, 18]",2018-04-17
425112,[170],"[4, 4]",2018-04-17
425114,[170],[2],2018-04-17
425115,[170],[2],2018-04-24
425116,[170],[2],2018-04-04
427790,[170],[2],2018-05-22
430602,[170],"[2, 2]",2017-05-16
437610,[170],[2],2018-10-09
437612,[170],[46],2018-10-11
437613,[170],[6],2018-10-11
437614,[170],[14],2018-10-18
437616,[170],[2],2018-10-18
440994,[170],[2],2018-11-16
440998,[170],[2],2018-11-23
441000,[170],[2],2018-11-26
465980,[170],"[23, 23]",2020-02-19
465981,[170],"[23, 23]",2020-02-20
465983,[170],[30],2020-02-14
456867,[171],"[2, 18, 2, 18]",2019-06-05
157087,[172],"[14, 14, 14, 14, 14, 33, 33, 33, 33, 33, 33]",2010-09-29
171627,[172],[9],2011-03-29
190106,[172],"[9, 5]",2011-07-28
190108,[172],[4],2011-07-05
190114,[172],[36],2011-08-30
190115,[172],[46],2011-09-29
190116,[172],[14],2011-09-29
190117,[172],[14],2011-10-03
193844,[172],[4],2011-10-28
193884,[172],"[14, 14, 14, 33, 14]",2011-11-01
200492,[172],[14],2011-12-01
200496,[172],[9],2011-12-12
203407,[172],"[9, 9, 9]",2012-01-10
227655,[172],"[33, 33, 14, 14]",2012-05-15
227656,[172],[9],2012-05-14
372319,[173],[6],2016-02-22
372540,[173],[14],2016-02-24
372544,[173],[14],2016-02-24
382634,[173],[2],2016-07-04
400982,[173],[4],2017-04-06
400986,[173],[2],2017-04-24
401699,[173],"[2, 2, 2]",2017-05-30
401700,[173],[2],2017-05-30
420113,[173],[2],2018-01-15
420120,[173],[4],2018-01-17
422298,[173],"[4, 4]",2018-02-28
426088,[173],[14],2018-04-24
442178,[173],"[14, 14]",2018-11-01
442182,[173],[14],2018-11-01
442240,[173],"[4, 2, 29, 42]",2018-11-21
443622,[173],[4],2018-12-11
464137,[173],[18],2020-01-22
467024,[173],[14],2020-02-05
467026,[173],[4],2020-02-05
467028,[173],[32],2020-02-05
376326,[173],[4],2016-04-19
376327,[173],[18],2016-04-27
376331,[173],[32],2016-04-25
379363,[173],[32],2016-05-10
394458,[173],[4],2017-01-23
394482,[173],"[14, 14, 51, 14, 14, 14, 14, 14, 2, 14, 14]",2017-01-26
398960,[173],"[4, 4]",2017-03-24
401229,[173],"[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",2016-09-28
426083,[173],"[14, 8]",2018-04-24
442217,[173],"[32, 32]",2018-11-20
153196,[174],"[32, 32]",2010-06-03
156148,[174],[18],2010-09-16
156149,[174],[32],2010-09-16
156150,[174],[4],2010-09-16
156151,[174],[32],2010-09-16
156152,[174],[48],2010-09-16
153190,[174],[175],2010-06-02
153191,[174],"[4, 4]",2010-06-03
153192,[174],[9],2010-06-03
153193,[174],[14],2010-06-03
153194,[174],[46],2010-06-03
153199,[174],[175],2010-06-02
176245,[174],[9],2011-07-18
156998,[142],[9],2010-09-22
170651,[142],[9],2011-03-18
170652,[142],[9],2011-02-15
171145,[142],[9],2011-02-01
171146,[142],[48],2011-03-30
171148,[142],[9],2011-03-31
171852,[142],[9],2011-04-14
175196,[142],[9],2011-06-14
188707,[142],[9],2011-09-16
193302,[142],[9],2011-10-06
193308,[142],[9],2011-10-26
201121,[142],[9],2011-11-17
202416,[142],[9],2011-12-13
202417,[142],[9],2011-12-20
207142,[142],[9],2011-08-26
213047,[142],[9],2012-02-14
216149,[142],[9],2012-03-15
216150,[142],[9],2012-03-02
216151,[142],[9],2012-03-27
216152,[142],[9],2012-03-22
216153,[142],[9],2012-03-16
223136,[142],[9],2012-04-24
223139,[142],[9],2012-04-25
227871,[142],[9],2012-05-29
227873,[142],[9],2012-05-31
227893,[142],[9],2012-05-11
227894,[142],[9],2012-05-25
229751,[142],[9],2012-06-15
233495,[142],[9],2012-07-13
236650,[142],[9],2012-08-16
236651,[142],[9],2012-08-17
236652,[142],[9],2012-08-23
245252,[142],[9],2012-10-25
268049,[142],[9],2013-03-01
268051,[142],[9],2013-03-06
268058,[142],[9],2013-03-13
268060,[142],"[9, 9, 9]",2013-03-14
268062,[142],[9],2013-03-15
268064,[142],[9],2013-03-19
268067,[142],[9],2013-03-26
273389,[142],[9],2013-04-04
280757,[142],[9],2013-06-06
324899,[142],[9],2014-04-17
327350,[142],[9],2014-05-06
361968,[142],[9],2015-09-02
361970,[142],[9],2015-09-22
364899,[142],[2],2015-11-05
398852,[142],[6],2017-03-08
429510,[40],[33],2018-05-31
444995,[127],[11],2019-01-17
452303,[127],[4],2019-04-03
452310,[127],[14],2019-04-04
452313,[127],[14],2019-04-04
452315,[127],[14],2019-04-08
452317,[127],[32],2019-04-10
449645,[127],[11],2019-03-12
449656,[127],[14],2019-03-25
452319,[127],[14],2019-04-10
452321,[127],[4],2019-04-10
452326,[127],[14],2019-04-03
458199,[127],[2],2019-07-02
458200,[127],[4],2019-07-09
465038,[127],"[6, 6]",2020-01-08
286174,[110],"[9, 9, 9]",2013-03-14
344828,[110],[9],2015-01-27
365331,[110],[2],2015-11-18
365338,[110],[2],2015-11-16
365341,[110],"[14, 14]",2015-11-17
365342,[110],"[14, 14]",2015-11-19
365344,[110],[32],2015-11-19
366602,[110],"[14, 14]",2015-12-04
368715,[110],[32],2016-01-11
374859,[110],[2],2016-03-02
377237,[110],"[111, 4, 111, 2, 2, 4]",2016-04-24
381345,[110],[2],2016-06-06
381364,[110],"[2, 4]",2016-06-27
382501,[110],[2],2016-07-06
382504,[110],[2],2016-07-28
383575,[110],[2],2016-08-03
383577,[110],[2],2016-08-16
388476,[110],[4],2016-10-17
388481,[110],"[2, 2, 2]",2016-10-18
388504,[110],[2],2016-10-04
388507,[110],[2],2016-10-25
391511,[110],[2],2016-11-25
391526,[110],"[2, 11, 32]",2016-11-29
396987,[110],[2],2017-02-15
406953,[110],[2],2017-07-11
407914,[110],"[2, 2]",2017-08-23
417737,[110],[2],2017-12-12
435819,[110],"[5, 4, 4]",2018-09-13
452760,[110],"[2, 4]",2019-04-26
452766,[110],[4],2019-04-19
461582,[110],[2],2019-11-24
381711,[89],[2],2016-06-16
447992,[89],[30],2019-02-07
447997,[89],[4],2019-02-08
448002,[89],[2],2019-02-19
448006,[89],[32],2019-03-13
452961,[89],[6],2019-04-18
452963,[89],[2],2019-04-29
364881,[176],[2],2015-11-20
230088,[82],[9],2012-06-05
241118,[82],[9],2012-09-18
445359,[80],[2],2019-01-11
445363,[80],[2],2019-01-30
447241,[80],[2],2019-02-11
447242,[80],"[46, 46]",2019-02-26
447244,[80],[2],2019-02-26
447247,[80],[14],2019-02-24
460917,[80],[2],2019-11-28
464243,[80],[2],2020-01-16
468874,[80],"[51, 2, 14, 2]",2020-02-03
468879,[80],[2],2020-02-04
468880,[80],"[11, 28, 28, 2]",2020-02-07
468901,[80],"[2, 2, 2, 32, 2, 2]",2020-02-12
460551,[177],[28],2019-11-06
461881,[177],[2],2019-11-25
461892,[177],[28],2019-12-04
462476,[177],[28],2020-01-08
462477,[177],[28],2020-01-08
462478,[177],[14],2020-01-08
462480,[177],[2],2020-01-08
464411,[177],[28],2020-01-29
464427,[177],[14],2020-01-20
464428,[177],"[2, 28, 18]",2020-02-13
467257,[177],[14],2020-02-27
467258,[177],[14],2020-03-09
467259,[177],[33],2020-03-10
467260,[177],[14],2020-03-10
467261,[177],[14],2020-03-10
467263,[177],[14],2020-03-10
467267,[177],[14],2020-03-10
467270,[177],[14],2020-03-10
355883,[129],"[32, 32]",2015-04-01
356474,[129],"[32, 32, 32]",2015-05-13
388136,[129],[33],2016-10-13
388137,[129],[14],2016-10-18
164375,[148],[61],2010-12-07
197307,[31],[9],2011-12-05
311491,[31],[17],2013-12-06
314536,[31],[32],2014-01-15
314537,[31],[17],2014-01-15
314538,[31],[17],2014-01-29
314543,[31],[18],2014-02-03
320337,[31],[14],2014-03-03
320338,[31],"[17, 32]",2014-03-05
320339,[31],[17],2014-03-17
324510,[31],[17],2014-04-23
324512,[31],[32],2014-04-23
167732,[178],[18],2011-03-07
167734,[178],[18],2011-03-07
167735,[178],[18],2011-03-07
167737,[178],[9],2011-03-07
389175,[91],[14],2016-10-25
213548,[39],[8],2012-03-22
387117,[39],[14],2016-10-06
387141,[39],[14],2016-10-24
392328,[39],[2],2016-12-14
395120,[39],[14],2017-02-28
396785,[39],"[2, 2]",2017-02-27
406142,[179],"[2, 2, 2]",2017-06-06
166127,[1],[9],2011-01-19
399914,[180],[14],2017-05-03
399915,[180],[14],2017-05-03
405989,[180],[14],2017-07-04
405990,[180],[14],2017-07-05
405991,[180],[14],2017-07-05
405992,[180],[14],2017-07-11
405993,[180],[14],2017-07-12
405994,[180],[14],2017-07-13
405995,[180],[14],2017-07-17
406055,[180],[14],2017-07-26
406057,[180],[14],2017-07-26
406058,[180],[14],2017-07-26
406338,[180],[14],2017-08-03
406339,[180],[14],2017-08-03
406340,[180],[14],2017-08-04
406341,[180],[14],2017-08-08
406342,[180],[14],2017-07-31
406601,[180],[14],2017-08-10
406602,[180],[14],2017-08-11
407051,[180],[14],2017-08-16
407052,[180],[14],2017-08-17
407135,[180],[14],2017-08-23
407136,[180],[14],2017-08-23
407137,[180],[14],2017-08-24
407295,[180],[14],2017-08-30
407399,[180],"[23, 2, 23]",2017-08-22
410440,[180],[8],2017-10-12
200689,[1],[32],2011-11-22
200690,[1],"[4, 4]",2011-11-22
200691,[1],[9],2011-11-22
200692,[1],[18],2011-11-25
200693,[1],[36],2011-11-25
200694,[1],[9],2011-11-25
203668,[1],"[4, 32, 9, 32]",2011-12-15
236970,[1],"[9, 9]",2012-08-17
171181,[166],[4],2011-04-13
392452,[166],[14],2016-12-13
228750,[181],[14],2012-06-05
228751,[181],[14],2012-06-05
228752,[181],[14],2012-06-05
228753,[181],[14],2012-06-05
228754,[181],[14],2012-06-05
228755,[181],[14],2012-06-07
252717,[181],[14],2012-11-01
252718,[181],"[14, 14]",2012-11-06
252719,[181],[14],2012-11-07
252720,[181],[14],2012-11-07
252721,[181],[14],2012-11-08
252722,[181],[9],2012-11-05
252723,[181],[9],2012-12-06
252724,[181],[14],2012-11-08
252726,[181],[14],2012-11-06
252727,[181],[14],2011-11-08
252729,[181],"[14, 14, 14]",2012-11-22
252730,[181],[14],2012-11-22
252731,[181],"[14, 14]",2012-11-22
252732,[181],[14],2012-11-22
270229,[181],[14],2013-04-16
270230,[181],[14],2013-04-16
270231,[181],[14],2013-04-16
270232,[181],[14],2013-04-17
270233,[181],"[14, 14, 14]",2013-04-17
270234,[181],[14],2013-04-18
270235,[181],[14],2013-04-18
270489,[181],[9],2013-04-18
310045,[181],[14],2013-09-19
310047,[181],"[14, 14]",2013-11-05
310049,[181],"[14, 14]",2013-09-25
310050,[181],[14],2013-11-06
310051,[181],[14],2013-12-09
310052,[181],[14],2013-12-09
310054,[181],[14],2013-12-10
310056,[181],[14],2013-12-12
310058,[181],[14],2013-12-12
310061,[181],[9],2013-11-07
310063,[181],[9],2013-11-12
310065,[181],[9],2013-11-18
325196,[181],[14],2014-03-27
325197,[181],[14],2014-04-03
337989,[181],"[14, 14, 14, 14, 14, 14]",2014-10-28
337990,[181],"[14, 14, 14]",2014-10-29
175115,[169],[9],2011-05-25
194737,[182],[14],2011-10-18
194739,[182],[9],2011-10-18
194741,[182],[14],2011-10-19
194743,[182],[14],2011-10-19
227427,[182],[14],2012-05-14
375484,[183],"[4, 4]",2016-04-06
405001,[183],[33],2017-06-21
429607,[183],[41],2018-06-05
429608,[183],[4],2018-06-05
449058,[183],[2],2019-03-27
250313,[184],[9],2012-11-14
189677,[60],[61],2011-09-20
189679,[60],[9],2011-09-21
189681,[60],[61],2011-09-21
189682,[60],[61],2011-09-21
189683,[60],[32],2011-09-21
218167,[60],[14],2012-03-27
218168,[60],[14],2012-03-22
223457,[60],"[14, 14]",2012-04-11
227153,[60],"[4, 4]",2012-05-28
227154,[60],"[14, 14]",2012-05-28
245711,[60],[9],2012-10-29
249969,[60],[14],2012-11-16
249970,[60],[14],2012-11-17
249972,[60],[14],2012-11-18
250025,[60],[14],2012-11-16
250027,[60],[14],2012-11-16
250028,[60],[14],2012-11-17
250029,[60],[14],2012-11-17
259269,[60],[9],2013-01-07
270389,[60],"[14, 14]",2012-11-06
319126,[60],[9],2014-02-06
355909,[60],[9],2015-05-01
373643,[60],[4],2016-03-25
380474,[60],[2],2016-06-22
383844,[60],[14],2016-07-13
383846,[60],[14],2016-07-14
392408,[60],"[14, 2]",2016-12-05
401049,[60],[2],2017-04-24
194664,[64],[32],2011-10-20
194676,[64],[32],2011-10-20
194679,[64],[32],2011-10-20
214888,[185],[14],2012-04-02
372321,[173],[14],2016-02-18
382630,[173],[2],2016-07-15
408242,[173],[2],2017-08-25
432471,[173],[2],2018-07-26
439087,[173],"[2, 2]",2018-10-23
352469,[186],"[14, 14, 14, 14]",2015-04-28
356230,[186],[14],2015-06-03
372550,[173],[18],2016-02-22
463989,[173],"[4, 4, 4, 4]",2020-01-21
206227,[187],"[14, 9]",2012-02-02
206228,[187],"[14, 14]",2012-02-02
206229,[187],[14],2012-02-02
195015,[187],[18],2011-10-19
204269,[187],"[32, 32]",2012-01-13
209247,[187],"[65, 65]",2012-02-23
214687,[187],[9],2012-03-07
376771,[187],"[2, 2, 2, 2]",2016-04-07
398229,[187],[2],2017-04-04
398231,[187],[4],2017-04-04
406018,[187],"[2, 2]",2017-07-20
406019,[187],[2],2017-07-20
406020,[187],[4],2017-07-20
408510,[187],"[2, 2]",2017-09-26
409603,[187],[2],2017-10-06
415646,[187],"[14, 14]",2017-11-07
415648,[187],[14],2017-11-07
415649,[187],[14],2017-11-07
415652,[187],"[51, 14, 51, 14, 32, 14, 14]",2017-11-07
415656,[187],"[14, 14, 14, 14]",2017-11-07
415661,[187],[14],2017-11-07
423258,[187],[4],2018-03-01
423259,[187],[32],2018-03-01
423260,[187],[2],2018-03-01
432405,[187],[83],2018-07-05
432751,[187],[28],2018-07-09
433442,[187],[18],2018-08-16
433443,[187],[4],2018-08-16
450284,[187],[4],2019-03-19
453031,[187],[6],2019-05-07
453032,[187],[6],2019-05-09
453033,[187],[6],2019-05-09
460795,[187],"[6, 4]",2019-10-17
460796,[187],[6],2019-10-25
462759,[187],[6],2019-12-09
462761,[187],"[4, 4, 4]",2020-01-10
462762,[187],[6],2020-01-14
464054,[187],[18],2020-01-16
467621,[187],[32],2020-02-14
467626,[187],"[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 33]",2020-02-18
467708,[187],"[83, 6, 7, 2, 23, 4, 36, 36]",2020-02-06
192749,[188],[9],2011-09-22
199675,[188],[9],2011-11-15
306250,[188],[9],2013-10-30
306251,[188],[14],2013-10-31
422284,[173],[2],2018-02-06
426091,[173],[2],2018-04-24
463993,[173],[4],2020-01-22
464124,[173],"[32, 32, 32]",2020-01-08
464125,[173],"[32, 36]",2020-01-07
202732,[189],"[4, 32, 9, 32]",2011-12-15
244372,[189],[14],2012-11-07
339857,[189],"[14, 14, 14, 14, 14]",2014-10-28
339860,[189],[33],2014-11-25
346558,[189],"[14, 14]",2015-01-26
346577,[189],[33],2015-01-26
346578,[189],[14],2015-01-28
313354,[189],"[14, 14]",2013-12-03
197265,[190],"[9, 9, 32, 32]",2011-11-21
197270,[190],"[14, 14]",2011-11-22
197392,[153],[46],2011-11-08
230679,[191],[4],2012-06-27
392312,[70],[14],2016-12-22
374061,[192],"[4, 4]",2016-03-31
374514,[192],[30],2016-04-13
381059,[192],"[23, 4]",2016-07-13
382313,[192],"[4, 4]",2016-08-10
397971,[180],"[2, 2]",2017-04-06
407398,[180],[4],2017-08-22
426976,[180],[2],2018-05-15
420080,[193],"[14, 14, 32, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",2018-01-18
449963,[193],"[14, 14]",2019-04-02
449970,[193],[14],2019-04-02
376289,[194],[2],2016-02-05
376294,[194],"[4, 4]",2016-03-17
376295,[194],[4],2016-04-05
382744,[71],"[14, 14, 14]",2016-08-16
386143,[71],[2],2016-09-30
386144,[71],[14],2016-10-03
386145,[71],[30],2016-10-04
443923,[158],[2],2018-12-06
445784,[158],"[2, 2]",2019-01-31
447348,[158],[2],2019-02-27
